issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,12,motherboardcentral,"...w:<br>the role of components, including:**motherboardcentral** processing unit (CPU)power supply unit ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'motherboard' and 'central' have been incorrectly merged during PDF extraction and should be separated.
1,12,devicesoutput,"... unit (CPU)power supply unit (PSU)input **devicesoutput** devicesexpansion cards, including:graph...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'devices' and 'output' have been incorrectly merged during PDF extraction and should be separated.
2,12,devicesexpansion,"...er supply unit (PSU)input devicesoutput **devicesexpansion** cards, including:graphics cardssound ca...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'devices' and 'expansion' have been incorrectly merged during PDF extraction and should be separated.
3,12,cardssound,"...icesexpansion cards, including:graphics **cardssound** cardsnetwork interface cards (NICs) bot...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'cards' and 'sound' have been incorrectly merged during PDF extraction and should be separated.
4,12,cardsnetwork,"...on cards, including:graphics cardssound **cardsnetwork** interface cards (NICs) both wired and w...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'cards' and 'network' have been incorrectly merged during PDF extraction and should be separated.
5,12,wirelessGraphics,...k interface cards (NICs) both wired and **wirelessGraphics** Processing Unit (GPU)cooling systemscon...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'wireless' and 'Graphics' have been incorrectly merged during PDF extraction and should be separated.
6,12,systemsconnectivity,"...ssGraphics Processing Unit (GPU)cooling **systemsconnectivity** ports, including Universal Serial Bus (...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'systems' and 'connectivity' have been incorrectly merged during PDF extraction and should be separated.
7,12,CPUthe,...Learners should know:the purpose of the **CPUthe** main components of the Von Neumann CPU ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The acronym 'CPU' and the word 'the' have been incorrectly merged during PDF extraction and should be separated.
8,12,Architecturethe,... main components of the Von Neumann CPU **Architecturethe** role of different components in the fet...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'Architecture' and the word 'the' have been incorrectly merged during PDF extraction and should be separated.
9,12,memoryregisters,...it (CU)arithmetic logic unit (ALU)cache **memoryregisters**:program counter (PC)current instruction...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'memory' and 'registers' have been incorrectly merged during PDF extraction and should be separated.
10,12,cacheclock,...is affected by:cache size and levels of **cacheclock** speednumber of cores.Learners should be...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'cache' and 'clock' have been merged due to a parsing error; they should be separated.
