issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,5,tr,...           |        | |       | <table><**tr**><td>INPUT</td><td>Divide by <math>rac{...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `tr` is part of an HTML tag `<tr>` and not a linguistic error.
1,5,rac,...><tr><td>INPUT</td><td>Divide by <math>**rac**{3}{8}</math></td><td>Subtract <math>ra...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
2,5,rac,...ac{3}{8}</math></td><td>Subtract <math>**rac**{1}{2^3}</math></td><td>OUTPUT</td></tr>...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
3,5,rac,...                 | INPUT  | Divide by $**rac**{3}{8}$ | Subtract $rac{1}{2^3}$ | OUTP...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
4,5,rac,...  | Divide by $rac{3}{8}$ | Subtract $**rac**{1}{2^3}$ | OUTPUT | | INPUT | Divide by...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
5,5,rac,...{2^3}$ | OUTPUT | | INPUT | Divide by $**rac**{3}{8}$                                 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
6,5,rac,...                           | Subtract $**rac**{1}{2^3}$ | OUTPUT |                    ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
7,5,rac,...     | |       | The INPUT number is $2**rac**{5}{8}$ .                               ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text `rac` is part of a mathematical typesetting command `rac` and not a linguistic error.
8,7,is a large number of,...-----------|-------------| |    | There **is a large number of** beads in a bag.<br>There are 4 differen...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The phrase 'There is a large number of' is grammatically correct and commonly used when referring to the existence of a quantity.
9,10,least,"...ture_6.jpeg)  Delyth wants to buy the ****least** possible number of boxes** so that, in ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'least' is correctly used as a superlative adjective modifying 'number' in the phrase 'least possible number'.
10,12,rac,...                                |   | $**rac**{\sqrt[3]{27002}}{8.05^2}$ |            ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text is an OCR artifact of the LaTeX command `\frac` used for fractions in mathematical expressions.
11,15,frac,...00 0.08 41 80  41 \times 80  $$41 \div \**frac**{1}{8}$$  <sup>410</sup> 0.008 <sup>410<...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text is an OCR artifact of the LaTeX command `\frac` used for fractions in mathematical expressions.
12,15,frac,...these two numbers.  \$\sqrt[3]{4}\$  $$\**frac**{1}{2^2}$$  8 2 <sup>3</sup> √16 <sup>3<...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The highlighted text is an OCR artifact of the LaTeX command `\frac` used for fractions in mathematical expressions.
13,16,$x,"...-------------------  | 12. | Factorise \**$x**^2 - 13x + 40\$.<br>Hence, solve \$x^2 -...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The highlighted text is part of a LaTeX mathematical expression, where `$` is a delimiter and `x` is a variable."
14,16,$x,"...se \$x^2 - 13x + 40\$.<br>Hence, solve \**$x**^2 - 13x + 40 = 0\$. |      |           ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The highlighted text is part of a LaTeX mathematical expression, where `$` is a delimiter and `x` is a variable."
15,18,$Y,...drawn to scale  | Calculate the size of **$Y**\widehat{P}Q$ . |  | |------------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The highlighted text is part of a LaTeX mathematical expression, where `$` is a delimiter and `Y` is a variable."
