issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,13,GreedIgnoranceHatred,...   |     | 3             | |          | **GreedIgnoranceHatred**.                                       ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The three terms 'Greed, Ignorance, Hatred' have been merged into a single word due to a PDF parsing error."
1,13,vipassana,...  | Describe how Buddhists may practise **vipassana** meditation.                            ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Vipassana' is a correctly spelled technical term for a type of Buddhist meditation.
2,13,vipassana,"...tion of how<br>Buddhists might practise **vipassana** meditation, up to a<br>maximum of six m...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Vipassana' is a correctly spelled technical term for a type of Buddhist meditation.
3,13,vipassana,"...tion of<br>how Buddhists might practise **vipassana** meditation,<br>up to a maximum of six m...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Vipassana' is a correctly spelled technical term for a type of Buddhist meditation.
4,14,vipassana,"...d include one of the following:**  - As **vipassana** is insight meditation, they may focus o...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Vipassana' is a correctly spelled technical term for a type of Buddhist meditation.
5,14,anicca,"...ughts, emotions and physical sensation (**anicca**) reflecting on the impermanent nature o...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'Anicca' is a correctly spelled technical term in Buddhist philosophy, referring to impermanence."
6,14,Vipassana,...ermanent nature of these experiences. - **Vipassana** meditation builds on samatha meditation...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Vipassana' is a correctly spelled technical term for a type of Buddhist meditation and is correctly capitalized at the start of a sentence.
7,14,samatha,"...ences. - Vipassana meditation builds on **samatha** meditation and takes a lot of practice,...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Samatha' is a correctly spelled technical term for a type of Buddhist meditation.
8,15,perspectives about,...beliefs and teachings and non-religious **perspectives about** abortion.  #### **Indicative Content** ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'perspectives about' is grammatically correct and acceptable in this context.
9,15,Jeremaih,...e and that abortion destroys this plan (**Jeremaih** 1:5). - Many Christians support adoptio...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The correct spelling of the biblical prophet's name is 'Jeremiah', not 'Jeremaih'."
