issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,but,"...he Moroccans gold and slaves to withdraw** but** they refused and marched on Gao, destro...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"A comma before 'but' is a stylistic preference when connecting two independent clauses, not an absolute grammatical error in this context."
1,7,',... aspects of the Mughal Empire *Mir-at-i **'**alam* [Mirror of the World] (seventeenth...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The apostrophe is correctly used as part of the title 'Mir-at-i 'alam' and is not an error.
2,7,alam,...aspects of the Mughal Empire *Mir-at-i '**alam*** [Mirror of the World] (seventeenth cen...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'alam' is part of a proper noun/title and is correctly used in this historical context.
3,14,lowvalue,"...y in the Songhai Empire, especially for **lowvalue** transactions. They were accepted across...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,'low-value' should be hyphenated as a compound adjective preceding a noun in formal British English.
4,16,rooves,...es were huts made of clay with thatched **rooves** whereas Item 2 states many houses were ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"The standard plural of 'roof' in modern British English is 'roofs', not 'rooves'."
5,20,but,"...he Moroccans gold and slaves to withdraw** but** they refused and<br>marched on Gao, des...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"A comma before 'but' is a stylistic preference when connecting two independent clauses, not an absolute grammatical error in this context."
6,20,and,...ch states its aim is to make history fun** and** therefore it may be simplified. As the ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"A comma before 'and' is a stylistic preference when connecting two independent clauses, not an absolute grammatical error in this context."
7,26,',...r>aspects of the Mughal Empire Mir-at-i **'**alam [Mirror of the World] (seventeenth ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The apostrophe is correctly used as part of the title 'Mir-at-i 'alam' and is not an error.
8,26,alam,...>aspects of the Mughal Empire Mir-at-i '**alam** [Mirror of the World] (seventeenth cent...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'alam' is part of a proper noun/title and is correctly used in this historical context.
9,31,llahi,"...ligious debate, and developed the Din-i **llahi** (Divine Faith) which incorporated eleme...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"The correct spelling of the historical term is 'Din-i Ilahi', not 'Din-i llahi'."
10,31,and,... Item 3 is an extract from a BBC website** and** therefore it will be an edited version ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,85,The absence of a comma before the coordinating conjunction 'and' does not create ambiguity or hinder clarity in this sentence.
11,32,ks,...-----------|------------------| | n o | **ks** |  |  |  | 3.3.1 |  |  |  | 3.3.2 |  | ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
12,32,sti,... 3.3.4 |  |  | 3.3.5 |  |  |  |  |  | | **sti** e u Q | ar M | ai 3.1 3. | aii 3.1 3. |...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
13,32,ai,...5 |  |  |  |  |  | | sti e u Q | ar M | **ai** 3.1 3. | aii 3.1 3. | bi 3.1 3. | bii 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
14,32,aii,...  |  | | sti e u Q | ar M | ai 3.1 3. | **aii** 3.1 3. | bi 3.1 3. | bii 3.1 3. | ci 3....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
15,32,bii,... | ai 3.1 3. | aii 3.1 3. | bi 3.1 3. | **bii** 3.1 3. | ci 3.1 3. | cii 3.1 3. | ai 2 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
16,32,ci,...| aii 3.1 3. | bi 3.1 3. | bii 3.1 3. | **ci** 3.1 3. | cii 3.1 3. | ai 2 3. 3. | aii ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
17,32,cii,... | bi 3.1 3. | bii 3.1 3. | ci 3.1 3. | **cii** 3.1 3. | ai 2 3. 3. | aii 2 3. 3. | bi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
18,32,ai,...| bii 3.1 3. | ci 3.1 3. | cii 3.1 3. | **ai** 2 3. 3. | aii 2 3. 3. | bi 2 3. 3. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
19,32,aii,...| ci 3.1 3. | cii 3.1 3. | ai 2 3. 3. | **aii** 2 3. 3. | bi 2 3. 3. | bii 2 3. 3. | 2c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"This is a valid code or identifier, not a spelling error."
20,32,bii,...ai 2 3. 3. | aii 2 3. 3. | bi 2 3. 3. | **bii** 2 3. 3. | 2ci 3. 3. | 2cii 3. 3. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a specific code in the context of the document and is correct as written.
21,32,ai,... bii 2 3. 3. | 2ci 3. 3. | 2cii 3. 3. | **ai** 3 3. 3. | aii 3 3. 3. | bi 3 3. 3. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a specific code in the context of the document and is correct as written.
22,32,aii,...| 2ci 3. 3. | 2cii 3. 3. | ai 3 3. 3. | **aii** 3 3. 3. | bi 3 3. 3. | bii 3 3. 3. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a specific code in the context of the document and is correct as written.
23,32,bii,...ai 3 3. 3. | aii 3 3. 3. | bi 3 3. 3. | **bii** 3 3. 3. | 3ci 3. 3. | 3cii 3. 3. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a specific code in the context of the document and is correct as written.
24,32,ai,... bii 3 3. 3. | 3ci 3. 3. | 3cii 3. 3. | **ai** 4 3. 3. | aii 4 3. 3. | bi 4 3. 3. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a specific code in the context of the document and is correct as written.
