issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,5,warravaged,"...n called ""breathing space"" for Russia's **warravaged** economy. This policy was successful in ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,Compound adjectives like 'war-ravaged' should be hyphenated in British English.
1,7,Moorhouse,"...d in the 1920s. **[15]**  # Item 1  Dan **Moorhouse**, a teacher, author and member of the Ro...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Moorhouse' is a proper noun (surname) and is correctly spelled in the context.
2,7,outside of,...'tariffs' and made goods that were made **outside of** the US more expensive to buy. This in t...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside' alone would be more concise, 'outside of' is grammatically acceptable and not an objective error."
3,7,colored,"...t years, but our views are likely to be **colored** by prejudice, politics, occupation or p...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The British English spelling for this word is 'coloured', not 'colored'."
4,7,labor,... stock of the country. To the head of a **labor** union it might be high wages and the ri...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The British English spelling for this word is 'labour', not 'labor'."
5,8,Malcom X,...** Evaluate the view in **Item 3** that **Malcom X** had no lasting impact on the civil righ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The correct spelling of the proper noun is 'Malcolm X'.
6,16,outside of,"... 1921 by Walter Duranty, who is someone **outside of** the Communist Party, it is unlikely tha...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside' alone would be more concise, 'outside of' is grammatically acceptable and not an objective error."
7,20,collectivization,...g by the rules. - It may be argued that **collectivization** of agriculture forced peasants into col...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The British English spelling for this word is 'collectivisation', not 'collectivization'."
8,26,Moorhouse,"...     |                | | Item 1<br>Dan **Moorhouse**, a teacher, author and member of the Ro...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Moorhouse' is a proper noun (surname) and is correctly spelled in the context.
9,26,outside of,...'tariffs' and made goods that were made **outside of** the US more expensive to buy. This in t...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside' alone would be more concise, 'outside of' is grammatically acceptable and not an objective error."
