issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,3,with regards to,...amendment was necessary due to an error **with regards to** the candidate's required language of re...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'with regards to' is common, 'with regard to' is generally preferred in formal British English."
1,17,a,...    |     | Section 2<br>El domingo voy **a** ir a la fiesta de cumpleaños de Eva. ¡V...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'voy a ir' (I am going to go).
2,17,a,...os de Eva. ¡Va a ser fantástica!<br>Voy **a** oír música toda la tarde con mis amigos...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'va a ser' (it is going to be) and 'voy a oír' (I am going to hear).
3,17,a,...tarde con mis amigos.<br>Mis padres van **a** ir al cine. |     |     |     |        ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'van a ir' (they are going to go).
4,21,el portátil,... leer<br>mis libros preferidos. Utilizo **el portátil** para llamar a mi abuela cuando llego a ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'el portátil' is correct Spanish for 'the laptop' and is used appropriately in the sentence.
5,25,a,...1**  #### **Section 2**  El domingo voy **a** ir a la fiesta de cumpleaños de Eva. ¡V...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'voy a ir' (I am going to go).
6,25,a,...eaños de Eva. ¡Va a ser fantástica! Voy **a** oír música toda la tarde con mis amigos...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'va a ser' (it is going to be) and 'voy a oír' (I am going to hear).
7,25,a,...la tarde con mis amigos. Mis padres van **a** ir al cine.  #### **Question 2**  #### ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The Spanish preposition 'a' is used correctly in the context of 'van a ir' (they are going to go).
8,26,",.","...sto los dibujos animados ¡son aburridos!**,.** Mis películas favoritas son las comedia...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The punctuation sequence ',.' is an incorrect artifact, likely from PDF conversion, and should be corrected to a single appropriate punctuation mark."
9,26,el portátil,...ara leer mis libros preferidos. Utilizo **el portátil** para llamar a mi abuela cuando llego a ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'el portátil' is correct Spanish for 'the laptop' and is used appropriately in the sentence.
